# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	21134	22111	-							X928_RS07720	978		old_locus_tag=X928_08020
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	21134	22111	-	WP_245857208.1	WP_245857208.1		AI-2E family transporter			X928_RS07720	978	325	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	22149	22697	-							X928_RS07725	549		old_locus_tag=X928_08025
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	22149	22697	-	WP_245857209.1	WP_245857209.1		DUF4416 family protein			X928_RS07725	549	182	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	22690	23169	-							X928_RS07730	480		old_locus_tag=X928_08030
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000039.1	22690	23169	-	WP_103079219.1	WP_103079219.1		hypothetical protein			X928_RS07730	480	159	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	165	836	+							X928_RS07735	672		old_locus_tag=X928_08035
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	165	836	+	WP_103079221.1	WP_103079221.1		hypothetical protein			X928_RS07735	672	223	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	839	2758	+							X928_RS07740	1920		old_locus_tag=X928_08040
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	839	2758	+	WP_103079222.1	WP_103079222.1		flagellar hook-length control protein FliK			X928_RS07740	1920	639	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	2751	3413	+							X928_RS07745	663		old_locus_tag=X928_08045
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	2751	3413	+	WP_103079223.1	WP_103079223.1		flagellar hook assembly protein FlgD			X928_RS07745	663	220	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	3454	5565	+							X928_RS07750	2112		old_locus_tag=X928_08050
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	3454	5565	+	WP_103079224.1	WP_103079224.1		flagellar hook-basal body complex protein			X928_RS07750	2112	703	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	5655	5840	+							X928_RS07755	186		old_locus_tag=X928_08055
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	5655	5840	+	WP_103079225.1	WP_103079225.1		flagellar FlbD family protein			X928_RS07755	186	61	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	5907	6686	+							X928_RS07760	780		old_locus_tag=X928_08060
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	5907	6686	+	WP_103079226.1	WP_103079226.1		motility protein A			X928_RS07760	780	259	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	6704	7576	+							X928_RS07765	873		old_locus_tag=X928_08065
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	6704	7576	+	WP_103079227.1	WP_103079227.1		flagellar motor protein MotB			X928_RS07765	873	290	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	7603	8130	+							X928_RS07770	528		old_locus_tag=X928_08070
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	7603	8130	+	WP_103079228.1	WP_103079228.1		flagellar basal body protein FliL			X928_RS07770	528	175	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	8405	9484	+					fliM		X928_RS07775	1080		old_locus_tag=X928_08075
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	8405	9484	+	WP_103079229.1	WP_103079229.1		flagellar motor switch protein FliM	fliM		X928_RS07775	1080	359	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	9486	10598	+					fliN		X928_RS07780	1113		old_locus_tag=X928_08080
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	9486	10598	+	WP_103079230.1	WP_103079230.1		flagellar motor switch protein FliN	fliN		X928_RS07780	1113	370	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	10595	11236	+							X928_RS07785	642		old_locus_tag=X928_08085
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	10595	11236	+	WP_103079231.1	WP_103079231.1		hypothetical protein			X928_RS07785	642	213	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	11242	11970	-							X928_RS07790	729		old_locus_tag=X928_08090
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	11242	11970	-	WP_103079232.1	WP_103079232.1		MBL fold metallo-hydrolase			X928_RS07790	729	242	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	12174	13904	+							X928_RS07795	1731		old_locus_tag=X928_08095
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	12174	13904	+	WP_245857210.1	WP_245857210.1		ABC transporter ATP-binding protein/permease			X928_RS07795	1731	576	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	13909	15846	+							X928_RS07800	1938		old_locus_tag=X928_08100
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	13909	15846	+	WP_103079234.1	WP_103079234.1		ABC transporter ATP-binding protein/permease			X928_RS07800	1938	645	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	15878	16654	+							X928_RS07805	777		old_locus_tag=X928_08105
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	15878	16654	+	WP_103079235.1	WP_103079235.1		alpha/beta fold hydrolase			X928_RS07805	777	258	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	16682	19528	-					uvrA		X928_RS07810	2847		old_locus_tag=X928_08110
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	16682	19528	-	WP_103079236.1	WP_103079236.1		excinuclease ABC subunit UvrA	uvrA		X928_RS07810	2847	948	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	20725	21450	-							X928_RS07820	726		partial;old_locus_tag=X928_08120
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000040.1	20725	21450	-	WP_146026654.1	WP_146026654.1		RNA-guided endonuclease TnpB family protein			X928_RS07820	726	241	partial
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000041.1	51	170	+							X928_RS07825	120		
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000041.1	51	170	+	WP_245857211.1	WP_245857211.1		hypothetical protein			X928_RS07825	120	39	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000041.1	291	1502	+							X928_RS07830	1212		old_locus_tag=X928_08130
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000041.1	291	1502	+	WP_103079238.1	WP_103079238.1		ISL3 family transposase			X928_RS07830	1212	403	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000041.1	1518	1734	+							X928_RS07835	217		partial
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000041.1	1518	1734	+	WP_211286505.1	WP_211286505.1		hypothetical protein			X928_RS07835	217	72	partial
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	259	1938	+							X928_RS07840	1680		old_locus_tag=X928_08140
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	259	1938	+	WP_103079239.1	WP_103079239.1		phospho-sugar mutase			X928_RS07840	1680	559	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	1963	2541	+							X928_RS07845	579		old_locus_tag=X928_08145
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	1963	2541	+	WP_103079240.1	WP_103079240.1		hypothetical protein			X928_RS07845	579	192	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	2553	3290	+					truA		X928_RS07850	738		old_locus_tag=X928_08150
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	2553	3290	+	WP_103079241.1	WP_103079241.1		tRNA pseudouridine(38-40) synthase TruA	truA		X928_RS07850	738	245	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	3425	4414	+							X928_RS07855	990		old_locus_tag=X928_08155
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	3425	4414	+	WP_146050392.1	WP_146050392.1		hypothetical protein			X928_RS07855	990	329	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	4419	5147	-							X928_RS07860	729		old_locus_tag=X928_08160
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	4419	5147	-	WP_103079243.1	WP_103079243.1		ATP-binding cassette domain-containing protein			X928_RS07860	729	242	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	5154	5330	-							X928_RS10100	177		old_locus_tag=X928_08165
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	5154	5330	-	WP_169926348.1	WP_169926348.1		hypothetical protein			X928_RS10100	177	58	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	5510	6706	-					hydF		X928_RS07865	1197		old_locus_tag=X928_08170
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	5510	6706	-	WP_103079244.1	WP_103079244.1		[FeFe] hydrogenase H-cluster maturation GTPase HydF	hydF		X928_RS07865	1197	398	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	6684	7826	-					hydE		X928_RS07870	1143		old_locus_tag=X928_08175
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	6684	7826	-	WP_103079245.1	WP_103079245.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydE	hydE		X928_RS07870	1143	380	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	7845	9260	-					hydG		X928_RS07875	1416		old_locus_tag=X928_08180
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	7845	9260	-	WP_103079246.1	WP_103079246.1		[FeFe] hydrogenase H-cluster radical SAM maturase HydG	hydG		X928_RS07875	1416	471	
gene	tmRNA	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	9510	9869	-					ssrA		X928_RS07880	360		
tmRNA		GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	9510	9869	-				transfer-messenger RNA	ssrA		X928_RS07880	360		
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	9951	10571	-							X928_RS07885	621		old_locus_tag=X928_08185
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	9951	10571	-	WP_103079247.1	WP_103079247.1		hypothetical protein			X928_RS07885	621	206	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	10588	12183	-							X928_RS07890	1596		old_locus_tag=X928_08190
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	10588	12183	-	WP_103079248.1	WP_103079248.1		AAA family ATPase			X928_RS07890	1596	531	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	12245	13663	-							X928_RS07895	1419		old_locus_tag=X928_08195
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000042.1	12245	13663	-	WP_103079249.1	WP_103079249.1		glycosyltransferase			X928_RS07895	1419	472	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	1	1098	-							X928_RS07900	1098		partial
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	1	1098	-	WP_146026655.1	WP_146026655.1		hypothetical protein			X928_RS07900	1098	366	partial
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	1095	2261	-							X928_RS07905	1167		old_locus_tag=X928_08205
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	1095	2261	-	WP_103079250.1	WP_103079250.1		hypothetical protein			X928_RS07905	1167	388	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	2258	3742	-							X928_RS07910	1485		old_locus_tag=X928_08210
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	2258	3742	-	WP_103079251.1	WP_103079251.1		hypothetical protein			X928_RS07910	1485	494	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	3933	4385	-							X928_RS07915	453		old_locus_tag=X928_08215
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	3933	4385	-	WP_012209625.1	WP_012209625.1		hypothetical protein			X928_RS07915	453	150	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	4519	4971	-							X928_RS07920	453		old_locus_tag=X928_08220
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	4519	4971	-	WP_012209626.1	WP_012209626.1		hypothetical protein			X928_RS07920	453	150	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	5131	6339	-							X928_RS07925	1209		old_locus_tag=X928_08225
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	5131	6339	-	WP_103079252.1	WP_103079252.1		hypothetical protein			X928_RS07925	1209	402	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	6536	7078	+							X928_RS07930	543		old_locus_tag=X928_08230
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	6536	7078	+	WP_103079253.1	WP_103079253.1		hypothetical protein			X928_RS07930	543	180	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	7211	7774	+							X928_RS07935	564		old_locus_tag=X928_08235
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	7211	7774	+	WP_103079254.1	WP_103079254.1		YceD family protein			X928_RS07935	564	187	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	7802	7984	+					rpmF		X928_RS07940	183		old_locus_tag=X928_08240
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	7802	7984	+	WP_103079255.1	WP_103079255.1		50S ribosomal protein L32	rpmF		X928_RS07940	183	60	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	7989	8969	+					plsX		X928_RS07945	981		old_locus_tag=X928_08245
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	7989	8969	+	WP_103079256.1	WP_103079256.1		phosphate acyltransferase PlsX	plsX		X928_RS07945	981	326	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	8985	10823	+					glmS		X928_RS07950	1839		old_locus_tag=X928_08250
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	8985	10823	+	WP_103079257.1	WP_103079257.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		X928_RS07950	1839	612	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	10970	11965	+					hflK		X928_RS07955	996		old_locus_tag=X928_08255
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	10970	11965	+	WP_103079258.1	WP_103079258.1		FtsH protease activity modulator HflK	hflK		X928_RS07955	996	331	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	11962	12822	+							X928_RS07960	861		old_locus_tag=X928_08260
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	11962	12822	+	WP_103079259.1	WP_103079259.1		protease modulator HflC			X928_RS07960	861	286	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	12822	13057	+							X928_RS07965	236		partial
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000043.1	12822	13057	+	WP_146026656.1	WP_146026656.1		hypothetical protein			X928_RS07965	236	79	partial
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000044.1	1	941	-							X928_RS07970	941		partial;old_locus_tag=X928_08270
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000044.1	1	941	-	WP_103079260.1	WP_103079260.1		Mur ligase family protein			X928_RS07970	941	314	partial
gene	pseudogene	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000044.1	941	1182	-							X928_RS07975	242		partial;pseudo
CDS	without_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000044.1	941	1182	-				UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase			X928_RS07975	242		partial;pseudo
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	189	1427	-							X928_RS07980	1239		old_locus_tag=X928_08285
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	189	1427	-	WP_012209357.1	WP_012209357.1		MFS transporter			X928_RS07980	1239	412	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	1840	2037	+							X928_RS07985	198		old_locus_tag=X928_08290
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	1840	2037	+	WP_041534128.1	WP_041534128.1		hypothetical protein			X928_RS07985	198	65	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	2507	3760	-							X928_RS07990	1254		old_locus_tag=X928_08295
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	2507	3760	-	WP_169926350.1	WP_169926350.1		SPASM domain-containing protein			X928_RS07990	1254	417	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	4971	5537	+							X928_RS07995	567		old_locus_tag=X928_08305
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	4971	5537	+	WP_041534129.1	WP_041534129.1		ISL3 family transposase			X928_RS07995	567	188	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	5555	5698	-							X928_RS10105	144		old_locus_tag=X928_08310
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	5555	5698	-	WP_155811093.1	WP_155811093.1		hypothetical protein			X928_RS10105	144	47	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	6069	7790	+							X928_RS08000	1722		old_locus_tag=X928_08315
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	6069	7790	+	WP_103079261.1	WP_103079261.1		hypothetical protein			X928_RS08000	1722	573	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	7897	8040	-							X928_RS10190	144		old_locus_tag=X928_08320
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	7897	8040	-	WP_196793027.1	WP_196793027.1		hypothetical protein			X928_RS10190	144	47	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000045.1	8620	9510	-							X928_RS08010	891		old_locus_tag=X928_08325
