# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	12857	14605	-	WP_072865895.1	WP_072865895.1		ABC transporter ATP-binding protein/permease			BUA62_RS09900	1749	582	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	14605	15741	-							BUA62_RS09905	1137		old_locus_tag=SAMN02745164_02005
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	14605	15741	-	WP_234970319.1	WP_234970319.1		ABC transporter ATP-binding protein/permease			BUA62_RS09905	1137	378	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	15891	16158	+							BUA62_RS09910	268		partial;old_locus_tag=SAMN02745164_02006
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000046.1	15891	16158	+	WP_200782295.1	WP_200782295.1		transposase family protein			BUA62_RS09910	268	89	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000087.1	214	1133	+							BUA62_RS11265	920		partial;old_locus_tag=SAMN02745164_02287
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000087.1	214	1133	+	WP_159429534.1	WP_159429534.1		AAA family ATPase			BUA62_RS11265	920	306	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	310	1002	+							BUA62_RS10665	693		old_locus_tag=SAMN02745164_02161
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	310	1002	+	WP_072866033.1	WP_072866033.1		family 1 glycosylhydrolase			BUA62_RS10665	693	230	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	1004	2464	+							BUA62_RS10670	1461		old_locus_tag=SAMN02745164_02162
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	1004	2464	+	WP_072866034.1	WP_072866034.1		glycoside hydrolase family 1 protein			BUA62_RS10670	1461	486	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	2501	3490	+							BUA62_RS10675	990		old_locus_tag=SAMN02745164_02163
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	2501	3490	+	WP_072866035.1	WP_072866035.1		LacI family transcriptional regulator			BUA62_RS10675	990	329	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	3810	4247	+							BUA62_RS10680	438		old_locus_tag=SAMN02745164_02164
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	3810	4247	+	WP_072866036.1	WP_072866036.1		GatB/YqeY domain-containing protein			BUA62_RS10680	438	145	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	4251	5426	+							BUA62_RS10685	1176		old_locus_tag=SAMN02745164_02165
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	4251	5426	+	WP_072866037.1	WP_072866037.1		PD40 domain-containing protein			BUA62_RS10685	1176	391	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	5431	5886	-							BUA62_RS10690	456		old_locus_tag=SAMN02745164_02166
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	5431	5886	-	WP_084670800.1	WP_084670800.1		chemotaxis protein CheW			BUA62_RS10690	456	151	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	6090	8240	+							BUA62_RS10695	2151		old_locus_tag=SAMN02745164_02167
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	6090	8240	+	WP_072866038.1	WP_072866038.1		methyl-accepting chemotaxis protein			BUA62_RS10695	2151	716	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	8431	8683	+							BUA62_RS10700	253		partial;old_locus_tag=SAMN02745164_02168
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000058.1	8431	8683	+	WP_143148378.1	WP_143148378.1		hypothetical protein			BUA62_RS10700	253	84	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	592	759	-							BUA62_RS11355	168		old_locus_tag=SAMN02745164_01702
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	592	759	-	WP_234970305.1	WP_234970305.1		hypothetical protein			BUA62_RS11355	168	55	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	764	1981	-							BUA62_RS08440	1218		old_locus_tag=SAMN02745164_01703
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	764	1981	-	WP_072865403.1	WP_072865403.1		putative DNA binding domain-containing protein			BUA62_RS08440	1218	405	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	2020	2370	-							BUA62_RS08445	351		old_locus_tag=SAMN02745164_01704
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	2020	2370	-	WP_072865405.1	WP_072865405.1		hypothetical protein			BUA62_RS08445	351	116	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	2427	2753	-							BUA62_RS11705	327		old_locus_tag=SAMN02745164_01705
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	2427	2753	-	WP_072865407.1	WP_072865407.1		hypothetical protein			BUA62_RS11705	327	108	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	2753	3103	-							BUA62_RS08455	351		old_locus_tag=SAMN02745164_01706
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	2753	3103	-	WP_234970310.1	WP_234970310.1		DUF262 domain-containing protein			BUA62_RS08455	351	116	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	3103	3240	-							BUA62_RS11535	138		old_locus_tag=SAMN02745164_01707
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	3103	3240	-	WP_159429513.1	WP_159429513.1		hypothetical protein			BUA62_RS11535	138	45	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	3544	4794	-							BUA62_RS08460	1251		old_locus_tag=SAMN02745164_01708
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	3544	4794	-	WP_234970311.1	WP_234970311.1		AAA-like domain-containing protein			BUA62_RS08460	1251	416	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	4824	5126	-							BUA62_RS11755	303		old_locus_tag=SAMN02745164_01709
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	4824	5126	-	WP_234970306.1	WP_234970306.1		AAA-like domain-containing protein			BUA62_RS11755	303	100	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	5788	5880	-							BUA62_RS11365	93		
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	5788	5880	-	WP_143148357.1	WP_143148357.1		AAA family ATPase			BUA62_RS11365	93	30	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	6242	6976	+							BUA62_RS08470	735		old_locus_tag=SAMN02745164_01710
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	6242	6976	+	WP_072865411.1	WP_072865411.1		SagB/ThcOx family dehydrogenase			BUA62_RS08470	735	244	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	7004	7261	-							BUA62_RS08475	258		old_locus_tag=SAMN02745164_01711
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	7004	7261	-	WP_072865413.1	WP_072865413.1		hypothetical protein			BUA62_RS08475	258	85	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	7266	8045	-							BUA62_RS08480	780		old_locus_tag=SAMN02745164_01712
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	7266	8045	-	WP_159429514.1	WP_159429514.1		inositol monophosphatase			BUA62_RS08480	780	259	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	8050	8733	-							BUA62_RS08485	684		old_locus_tag=SAMN02745164_01713
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	8050	8733	-	WP_072865415.1	WP_072865415.1		endonuclease V			BUA62_RS08485	684	227	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	8723	9190	-					ispF		BUA62_RS08490	468		old_locus_tag=SAMN02745164_01714
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	8723	9190	-	WP_234970307.1	WP_234970307.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		BUA62_RS08490	468	155	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	9190	10407	-					dnaN		BUA62_RS08495	1218		old_locus_tag=SAMN02745164_01715
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	9190	10407	-	WP_072865419.1	WP_072865419.1		DNA polymerase III subunit beta	dnaN		BUA62_RS08495	1218	405	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	10533	11402	+							BUA62_RS08500	870		old_locus_tag=SAMN02745164_01716
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	10533	11402	+	WP_084670761.1	WP_084670761.1		hypothetical protein			BUA62_RS08500	870	289	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	11425	12174	-							BUA62_RS08505	750		old_locus_tag=SAMN02745164_01717
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	11425	12174	-	WP_072865420.1	WP_072865420.1		hypothetical protein			BUA62_RS08505	750	249	
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	12335	12411	-							BUA62_RS08510	77		old_locus_tag=SAMN02745164_01718
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	12335	12411	-				tRNA-Cys			BUA62_RS08510	77		anticodon=GCA
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	12480	12926	-					fliJ		BUA62_RS08515	447		old_locus_tag=SAMN02745164_01719
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	12480	12926	-	WP_072865422.1	WP_072865422.1		flagellar export protein FliJ	fliJ		BUA62_RS08515	447	148	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	12937	13227	-							BUA62_RS11760	291		old_locus_tag=SAMN02745164_01720
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	12937	13227	-	WP_234970308.1	WP_234970308.1		hypothetical protein			BUA62_RS11760	291	96	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	13188	14591	-							BUA62_RS08520	1404		old_locus_tag=SAMN02745164_01721
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	13188	14591	-	WP_234970309.1	WP_234970309.1		sigma 54-interacting transcriptional regulator			BUA62_RS08520	1404	467	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	14584	15522	-							BUA62_RS08525	939		old_locus_tag=SAMN02745164_01722
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	14584	15522	-	WP_072865424.1	WP_072865424.1		radical SAM protein			BUA62_RS08525	939	312	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	15522	16271	-					fabG		BUA62_RS08530	750		old_locus_tag=SAMN02745164_01723
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	15522	16271	-	WP_072865427.1	WP_072865427.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		BUA62_RS08530	750	249	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	16379	18544	+							BUA62_RS08535	2166		old_locus_tag=SAMN02745164_01724
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	16379	18544	+	WP_072865429.1	WP_072865429.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			BUA62_RS08535	2166	721	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	18547	18999	+					dtd		BUA62_RS08540	453		old_locus_tag=SAMN02745164_01725
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	18547	18999	+	WP_072865431.1	WP_072865431.1		D-aminoacyl-tRNA deacylase	dtd		BUA62_RS08540	453	150	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	19020	19217	+							BUA62_RS08545	198		old_locus_tag=SAMN02745164_01726
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	19020	19217	+	WP_072865433.1	WP_072865433.1		hypothetical protein			BUA62_RS08545	198	65	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	19228	21909	+					polA		BUA62_RS08550	2682		old_locus_tag=SAMN02745164_01727
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	19228	21909	+	WP_072865434.1	WP_072865434.1		DNA polymerase I	polA		BUA62_RS08550	2682	893	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	21919	22608	+							BUA62_RS08555	690		old_locus_tag=SAMN02745164_01728
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	21919	22608	+	WP_072865436.1	WP_072865436.1		hypothetical protein			BUA62_RS08555	690	229	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	22616	23539	-					rbsK		BUA62_RS08560	924		old_locus_tag=SAMN02745164_01729
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	22616	23539	-	WP_072865438.1	WP_072865438.1		ribokinase	rbsK		BUA62_RS08560	924	307	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	23561	24610	-							BUA62_RS08565	1050		old_locus_tag=SAMN02745164_01730
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	23561	24610	-	WP_072865440.1	WP_072865440.1		hypothetical protein			BUA62_RS08565	1050	349	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	24813	25793	+					argF		BUA62_RS08570	981		old_locus_tag=SAMN02745164_01731
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	24813	25793	+	WP_072865442.1	WP_072865442.1		ornithine carbamoyltransferase	argF		BUA62_RS08570	981	326	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	25817	26758	+					arcC		BUA62_RS08575	942		old_locus_tag=SAMN02745164_01732
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	25817	26758	+	WP_072865444.1	WP_072865444.1		carbamate kinase	arcC		BUA62_RS08575	942	313	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	26844	27464	+							BUA62_RS08580	621		old_locus_tag=SAMN02745164_01733
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	26844	27464	+	WP_072865446.1	WP_072865446.1		HAD family hydrolase			BUA62_RS08580	621	206	
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	27495	27571	-							BUA62_RS08585	77		old_locus_tag=SAMN02745164_01734
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	27495	27571	-				tRNA-Met			BUA62_RS08585	77		anticodon=CAT
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	27582	27658	-							BUA62_RS08590	77		old_locus_tag=SAMN02745164_01735
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	27582	27658	-				tRNA-Met			BUA62_RS08590	77		anticodon=CAT
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	27693	27781	-							BUA62_RS08595	89		old_locus_tag=SAMN02745164_01736
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000032.1	27693	27781	-				tRNA-Leu			BUA62_RS08595	89		anticodon=TAA
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	529	1185	+							BUA62_RS08600	657		old_locus_tag=SAMN02745164_01737
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	529	1185	+	WP_072865452.1	WP_072865452.1		DUF2225 domain-containing protein			BUA62_RS08600	657	218	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	1185	3371	+							BUA62_RS08605	2187		old_locus_tag=SAMN02745164_01738
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	1185	3371	+	WP_072865454.1	WP_072865454.1		LysM peptidoglycan-binding domain-containing protein			BUA62_RS08605	2187	728	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	3376	3855	+							BUA62_RS08610	480		old_locus_tag=SAMN02745164_01739
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	3376	3855	+	WP_072865456.1	WP_072865456.1		Rrf2 family transcriptional regulator			BUA62_RS08610	480	159	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	3815	4906	+					mnmA		BUA62_RS08615	1092		old_locus_tag=SAMN02745164_01740
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	3815	4906	+	WP_072865458.1	WP_072865458.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		BUA62_RS08615	1092	363	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	4908	5396	+					coaD		BUA62_RS08620	489		old_locus_tag=SAMN02745164_01741
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	4908	5396	+	WP_072865460.1	WP_072865460.1		pantetheine-phosphate adenylyltransferase	coaD		BUA62_RS08620	489	162	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	5461	6060	+					tsf		BUA62_RS08625	600		old_locus_tag=SAMN02745164_01742
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	5461	6060	+	WP_072865463.1	WP_072865463.1		translation elongation factor Ts	tsf		BUA62_RS08625	600	199	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	6113	6811	+					pyrH		BUA62_RS08630	699		old_locus_tag=SAMN02745164_01743
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	6113	6811	+	WP_072865465.1	WP_072865465.1		UMP kinase	pyrH		BUA62_RS08630	699	232	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	6826	8118	+					eno		BUA62_RS08635	1293		old_locus_tag=SAMN02745164_01744
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	6826	8118	+	WP_072865468.1	WP_072865468.1		phosphopyruvate hydratase	eno		BUA62_RS08635	1293	430	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	8164	9855	-							BUA62_RS08640	1692		old_locus_tag=SAMN02745164_01745
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	8164	9855	-	WP_072865470.1	WP_072865470.1		hypothetical protein			BUA62_RS08640	1692	563	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	9868	10866	-							BUA62_RS08645	999		old_locus_tag=SAMN02745164_01746
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	9868	10866	-	WP_072865473.1	WP_072865473.1		M42 family metallopeptidase			BUA62_RS08645	999	332	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	10866	11903	-							BUA62_RS08650	1038		old_locus_tag=SAMN02745164_01747
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000033.1	10866	11903	-	WP_072865475.1	WP_072865475.1		M20/M25/M40 family metallo-hydrolase			BUA62_RS08650	1038	345	
