# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1607833	1608666	-	WP_012209292.1	WP_012209292.1		carbohydrate ABC transporter permease			PMOB_RS07655	834	277	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1608663	1609532	-							PMOB_RS07660	870		old_locus_tag=Pmob_1491
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1608663	1609532	-	WP_012209293.1	WP_012209293.1		sugar ABC transporter permease			PMOB_RS07660	870	289	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1609625	1610890	-							PMOB_RS07665	1266		old_locus_tag=Pmob_1492
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1609625	1610890	-	WP_012209294.1	WP_012209294.1		ABC transporter substrate-binding protein			PMOB_RS07665	1266	421	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1610903	1611580	-							PMOB_RS07670	678		old_locus_tag=Pmob_1493
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1610903	1611580	-	WP_012209295.1	WP_012209295.1		LacI family transcriptional regulator			PMOB_RS07670	678	225	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1611823	1612869	+							PMOB_RS07675	1047		old_locus_tag=Pmob_1494
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1611823	1612869	+	WP_012209296.1	WP_012209296.1		dipeptidase			PMOB_RS07675	1047	348	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1613035	1613598	+							PMOB_RS07680	564		old_locus_tag=Pmob_1495
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1613035	1613598	+	WP_012209297.1	WP_012209297.1		HNH endonuclease			PMOB_RS07680	564	187	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1613660	1613986	+							PMOB_RS07685	327		old_locus_tag=Pmob_1496
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1613660	1613986	+	WP_049755301.1	WP_049755301.1		hypothetical protein			PMOB_RS07685	327	108	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1614113	1615834	+							PMOB_RS07690	1722		old_locus_tag=Pmob_1497
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1614113	1615834	+	WP_012209299.1	WP_012209299.1		AAA family ATPase			PMOB_RS07690	1722	573	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1616055	1617017	+							PMOB_RS07695	963		old_locus_tag=Pmob_1498
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1616055	1617017	+	WP_012209300.1	WP_012209300.1		hypothetical protein			PMOB_RS07695	963	320	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1617232	1617927	+							PMOB_RS07700	696		old_locus_tag=Pmob_1499
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1617232	1617927	+	WP_012209301.1	WP_012209301.1		hypothetical protein			PMOB_RS07700	696	231	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1617959	1618549	+							PMOB_RS07705	591		old_locus_tag=Pmob_1500
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1617959	1618549	+	WP_012209302.1	WP_012209302.1		thymidine kinase			PMOB_RS07705	591	196	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1618553	1619377	+							PMOB_RS07710	825		old_locus_tag=Pmob_1501
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1618553	1619377	+	WP_012209303.1	WP_012209303.1		aldo/keto reductase			PMOB_RS07710	825	274	
gene	SRP_RNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1619454	1619553	+					ffs		PMOB_RS10090	100		old_locus_tag=Pmob_R0041
ncRNA	SRP_RNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1619454	1619553	+				signal recognition particle sRNA small type	ffs		PMOB_RS10090	100		
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1619581	1620330	+							PMOB_RS07715	750		old_locus_tag=Pmob_1502
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1619581	1620330	+	WP_231282466.1	WP_231282466.1		methyltransferase			PMOB_RS07715	750	249	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1620332	1621084	+							PMOB_RS07720	753		old_locus_tag=Pmob_1503
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1620332	1621084	+	WP_012209305.1	WP_012209305.1		ATP-binding cassette domain-containing protein			PMOB_RS07720	753	250	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1621075	1621881	+							PMOB_RS07725	807		old_locus_tag=Pmob_1504
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1621075	1621881	+	WP_012209306.1	WP_012209306.1		energy-coupling factor ABC transporter ATP-binding protein			PMOB_RS07725	807	268	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1621906	1623129	+							PMOB_RS07730	1224		old_locus_tag=Pmob_1505
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1621906	1623129	+	WP_041534119.1	WP_041534119.1		hypothetical protein			PMOB_RS07730	1224	407	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1623174	1625150	+					uvrB		PMOB_RS07735	1977		old_locus_tag=Pmob_1506
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1623174	1625150	+	WP_012209308.1	WP_012209308.1		excinuclease ABC subunit UvrB	uvrB		PMOB_RS07735	1977	658	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1625259	1627547	-							PMOB_RS07740	2289		old_locus_tag=Pmob_1507
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1625259	1627547	-	WP_012209309.1	WP_012209309.1		methyl-accepting chemotaxis protein			PMOB_RS07740	2289	762	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1627620	1627976	-							PMOB_RS07745	357		old_locus_tag=Pmob_1508
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1627620	1627976	-	WP_041534120.1	WP_041534120.1		hypothetical protein			PMOB_RS07745	357	118	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1627994	1629814	-					lepA		PMOB_RS07750	1821		old_locus_tag=Pmob_1509
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1627994	1629814	-	WP_012209311.1	WP_012209311.1		translation elongation factor 4	lepA		PMOB_RS07750	1821	606	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1629875	1631446	-							PMOB_RS07755	1572		old_locus_tag=Pmob_1510
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1629875	1631446	-	WP_012209312.1	WP_012209312.1		dynamin family protein			PMOB_RS07755	1572	523	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1631741	1632544	-							PMOB_RS07760	804		old_locus_tag=Pmob_1511
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1631741	1632544	-	WP_012209313.1	WP_012209313.1		hypothetical protein			PMOB_RS07760	804	267	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1632811	1632975	-							PMOB_RS10675	165		old_locus_tag=Pmob_1512
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1632811	1632975	-	WP_231282467.1	WP_231282467.1		hypothetical protein			PMOB_RS10675	165	54	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633051	1633209	-							PMOB_RS10680	159		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633051	1633209	-	WP_196793024.1	WP_196793024.1		hypothetical protein			PMOB_RS10680	159	52	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633412	1633576	-							PMOB_RS10685	165		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633412	1633576	-	WP_155811088.1	WP_155811088.1		hypothetical protein			PMOB_RS10685	165	54	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633542	1633697	-							PMOB_RS10860	156		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633542	1633697	-	WP_196793025.1	WP_196793025.1		hypothetical protein			PMOB_RS10860	156	51	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633694	1634506	-							PMOB_RS07765	813		old_locus_tag=Pmob_1513
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1633694	1634506	-	WP_012209314.1	WP_012209314.1		ABC transporter permease			PMOB_RS07765	813	270	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1634503	1635237	-							PMOB_RS07770	735		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1634503	1635237	-	WP_155811089.1	WP_155811089.1		ABC transporter ATP-binding protein			PMOB_RS07770	735	244	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1635331	1636593	+							PMOB_RS07775	1263		old_locus_tag=Pmob_1515
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1635331	1636593	+	WP_012208365.1	WP_012208365.1		IS110 family transposase			PMOB_RS07775	1263	420	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1636672	1637052	-							PMOB_RS07780	381		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1636672	1637052	-	WP_049755303.1	WP_049755303.1		ATP-binding cassette domain-containing protein			PMOB_RS07780	381	126	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1637074	1637766	-							PMOB_RS07785	693		old_locus_tag=Pmob_1516
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1637074	1637766	-	WP_012209315.1	WP_012209315.1		ABC transporter ATP-binding protein			PMOB_RS07785	693	230	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1637810	1640299	-							PMOB_RS07790	2490		old_locus_tag=Pmob_1517
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1637810	1640299	-	WP_012209316.1	WP_012209316.1		ABC transporter permease			PMOB_RS07790	2490	829	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1640343	1641329	-							PMOB_RS07795	987		old_locus_tag=Pmob_1518
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1640343	1641329	-	WP_012209317.1	WP_012209317.1		S8 family serine peptidase			PMOB_RS07795	987	328	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1641357	1642625	-							PMOB_RS07800	1269		old_locus_tag=Pmob_1519
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1641357	1642625	-	WP_012209318.1	WP_012209318.1		radical SAM protein			PMOB_RS07800	1269	422	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1642606	1643661	-							PMOB_RS07805	1056		old_locus_tag=Pmob_1520
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1642606	1643661	-	WP_012209319.1	WP_012209319.1		radical SAM protein			PMOB_RS07805	1056	351	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1643808	1643972	-							PMOB_RS10690	165		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1643808	1643972	-	WP_155811090.1	WP_155811090.1		hypothetical protein			PMOB_RS10690	165	54	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1644155	1644298	-							PMOB_RS10695	144		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1644155	1644298	-	WP_155811091.1	WP_155811091.1		hypothetical protein			PMOB_RS10695	144	47	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1644663	1646381	+							PMOB_RS07810	1719		old_locus_tag=Pmob_1521
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1644663	1646381	+	WP_012209320.1	WP_012209320.1		hypothetical protein			PMOB_RS07810	1719	572	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1646640	1647602	+							PMOB_RS07815	963		old_locus_tag=Pmob_1522
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1646640	1647602	+	WP_012209321.1	WP_012209321.1		D-glycerate dehydrogenase			PMOB_RS07815	963	320	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1647613	1648263	+							PMOB_RS07820	651		old_locus_tag=Pmob_1523
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1647613	1648263	+	WP_012209322.1	WP_012209322.1		endonuclease III domain-containing protein			PMOB_RS07820	651	216	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1648242	1648721	+					tsaE		PMOB_RS07825	480		old_locus_tag=Pmob_1524
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1648242	1648721	+	WP_012209323.1	WP_012209323.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		PMOB_RS07825	480	159	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1648726	1649724	+							PMOB_RS07830	999		old_locus_tag=Pmob_1525
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1648726	1649724	+	WP_012209324.1	WP_012209324.1		hypothetical protein			PMOB_RS07830	999	332	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1649717	1650742	+					queA		PMOB_RS07835	1026		old_locus_tag=Pmob_1526
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1649717	1650742	+	WP_012209325.1	WP_012209325.1		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		PMOB_RS07835	1026	341	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1650897	1651271	+							PMOB_RS07840	375		old_locus_tag=Pmob_1527
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1650897	1651271	+	WP_012209326.1	WP_012209326.1		flagellar protein FlaG			PMOB_RS07840	375	124	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1651275	1652180	-							PMOB_RS07845	906		old_locus_tag=Pmob_1528
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1651275	1652180	-	WP_012209327.1	WP_012209327.1		tRNA-dihydrouridine synthase family protein			PMOB_RS07845	906	301	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1652766	1654472	+							PMOB_RS07850	1707		old_locus_tag=Pmob_1529
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1652766	1654472	+	WP_012209328.1	WP_012209328.1		ABC transporter ATP-binding protein/permease			PMOB_RS07850	1707	568	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1654770	1654949	+							PMOB_RS07855	180		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1654770	1654949	+	WP_041534123.1	WP_041534123.1		hypothetical protein			PMOB_RS07855	180	59	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1654954	1655868	+							PMOB_RS07860	915		old_locus_tag=Pmob_1530
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1654954	1655868	+	WP_012209329.1	WP_012209329.1		ABC transporter ATP-binding protein			PMOB_RS07860	915	304	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1655865	1656512	+							PMOB_RS07865	648		old_locus_tag=Pmob_1531
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1655865	1656512	+	WP_012209330.1	WP_012209330.1		ABC transporter permease			PMOB_RS07865	648	215	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1656816	1658087	+							PMOB_RS07870	1272		old_locus_tag=Pmob_1532
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1656816	1658087	+	WP_012209331.1	WP_012209331.1		MFS transporter			PMOB_RS07870	1272	423	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1658312	1660585	-							PMOB_RS07875	2274		old_locus_tag=Pmob_1533
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1658312	1660585	-	WP_012209332.1	WP_012209332.1		AAA family ATPase			PMOB_RS07875	2274	757	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1660575	1663937	-							PMOB_RS07880	3363		old_locus_tag=Pmob_1534
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1660575	1663937	-	WP_012209333.1	WP_012209333.1		Eco57I restriction-modification methylase domain-containing protein			PMOB_RS07880	3363	1120	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1663927	1667187	-							PMOB_RS07885	3261		old_locus_tag=Pmob_1535
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1663927	1667187	-	WP_012209334.1	WP_012209334.1		phospholipase D-like domain-containing protein			PMOB_RS07885	3261	1086	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1667511	1668575	-							PMOB_RS07895	1065		old_locus_tag=Pmob_1537
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1667511	1668575	-	WP_012209336.1	WP_012209336.1		ERCC4 domain-containing protein			PMOB_RS07895	1065	354	
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1668930	1670042	+							PMOB_RS07900	1113		partial;pseudo;old_locus_tag=Pmob_1538
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1668930	1670042	+				fructose-1,6-bisphosphatase			PMOB_RS07900	1113		partial;pseudo
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1670218	1671456	+							PMOB_RS07905	1239		old_locus_tag=Pmob_1539
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1670218	1671456	+	WP_012209338.1	WP_012209338.1		MFS transporter			PMOB_RS07905	1239	412	
gene	tRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1671505	1671580	+							PMOB_RS07910	76		old_locus_tag=Pmob_R0042
tRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1671505	1671580	+				tRNA-Pro			PMOB_RS07910	76		anticodon=GGG
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1671615	1672220	-							PMOB_RS07915	606		old_locus_tag=Pmob_1540
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1671615	1672220	-	WP_012209339.1	WP_012209339.1		isochorismatase family protein			PMOB_RS07915	606	201	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1672310	1672579	-							PMOB_RS07920	270		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1672310	1672579	-	WP_041534125.1	WP_041534125.1		hypothetical protein			PMOB_RS07920	270	89	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1672635	1673180	-							PMOB_RS07925	546		old_locus_tag=Pmob_1541
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1672635	1673180	-	WP_158245194.1	WP_158245194.1		YdcF family protein			PMOB_RS07925	546	181	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1673860	1674936	-							PMOB_RS07930	1077		old_locus_tag=Pmob_1542
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1673860	1674936	-	WP_012209341.1	WP_012209341.1		tetratricopeptide repeat protein			PMOB_RS07930	1077	358	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1675268	1675708	-							PMOB_RS07935	441		old_locus_tag=Pmob_1543
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1675268	1675708	-	WP_012209342.1	WP_012209342.1		Hsp20/alpha crystallin family protein			PMOB_RS07935	441	146	
